val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11
0.40122655034065247,-0.5592798590660095,0.2990002930164337,0.016582537442445755,-0.2132161259651184,-0.5383654832839966,0.7968708872795105,1.2731363773345947,-0.41849079728126526,-1.2311722040176392,-0.09007737040519714,-0.11014488339424133
0.39473506808280945,-0.6397361755371094,0.1566978096961975,0.3524591326713562,-0.1126575618982315,-1.49908447265625,1.0058075189590454,1.3135229349136353,0.5750614404678345,-1.0466192960739136,-0.2959902882575989,-0.3251473307609558
0.41166844964027405,-0.8764740824699402,0.12133816629648209,0.672232985496521,-0.4850609302520752,-1.5967820882797241,0.7769064903259277,0.9084646105766296,1.3676073551177979,0.097195565700531,-0.15977144241333008,0.4407801926136017
0.5039075016975403,-0.6147404909133911,-0.14456501603126526,0.5431254506111145,-1.0508877038955688,-1.4214965105056763,0.25892287492752075,0.2734864354133606,1.7420237064361572,1.4325906038284302,0.07020947337150574,0.8584926128387451
0.3960619270801544,0.008900165557861328,-0.23314303159713745,0.2901891767978668,-1.272448182106018,-1.1978906393051147,-0.28887826204299927,0.2633485198020935,1.62680983543396,2.496889114379883,0.20206958055496216,0.922603964805603
0.05148383229970932,0.1140250563621521,0.2642868161201477,0.010446298867464066,-0.7081835269927979,-1.5367406606674194,-0.5258678197860718,0.6185337901115417,1.4613804817199707,2.9577155113220215,-0.4909820258617401,0.8047138452529907
0.2560560405254364,-0.11228463053703308,-0.003201879560947418,0.0459381528198719,-0.035783153027296066,-0.003031957894563675,-0.09081612527370453,0.15281589329242706,1.1627216339111328,2.19468355178833,0.5129828453063965,2.0787227153778076
-0.111330546438694,-0.25255322456359863,-0.15997397899627686,0.2841548025608063,-0.0035781236365437508,-0.42267465591430664,0.31006288528442383,0.2799868583679199,1.921201229095459,2.5089364051818848,0.7898952960968018,1.8890080451965332
0.205154150724411,-0.01775975525379181,0.00020218640565872192,0.22543027997016907,0.33998700976371765,0.24114187061786652,0.34470313787460327,0.6538569331169128,1.4402015209197998,2.2321345806121826,0.6379653215408325,1.4565149545669556
0.22428885102272034,0.05362337827682495,0.04660964757204056,0.09763765335083008,0.4622250199317932,0.3445133566856384,0.43055886030197144,0.8946917653083801,0.9763627648353577,1.6954511404037476,0.2273244857788086,0.9429941177368164
0.2625715434551239,-0.016585513949394226,0.06788177043199539,0.037280935794115067,0.3915628492832184,0.39138534665107727,0.49347788095474243,1.0257073640823364,0.5845047235488892,1.3173580169677734,-0.046060711145401,0.6744086742401123
