val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11
0.2717795968055725,-0.4957484006881714,0.2840849757194519,-0.08732135593891144,-0.206948384642601,-0.7701463103294373,0.28118717670440674,0.9160266518592834,-0.194097101688385,-0.9243263006210327,-0.37667059898376465,-0.38280510902404785
0.26087382435798645,-0.4489096999168396,0.17291110754013062,0.2577480971813202,-0.2816907465457916,-1.6385234594345093,0.4346963167190552,0.9341487884521484,0.7044309973716736,-0.4883841276168823,-0.5159323215484619,-0.5899817943572998
0.3176998198032379,-0.6623560190200806,0.1234455406665802,0.6420971155166626,-0.5570181608200073,-1.6610873937606812,0.2661247253417969,0.7255286574363708,1.4719436168670654,0.7017844319343567,-0.1751853972673416,0.03582543134689331
0.4332484304904938,-0.4604227542877197,-0.20100945234298706,0.4856732487678528,-1.0339336395263672,-1.6795076131820679,-0.2742823362350464,0.25351768732070923,1.7209947109222412,1.9564281702041626,0.16189122200012207,0.3648501932621002
0.27731379866600037,0.066338449716568,-0.22461408376693726,0.2332114279270172,-1.192225694656372,-1.650715947151184,-0.8288142085075378,0.3473794460296631,1.642787218093872,2.7834432125091553,0.21240174770355225,0.45654383301734924
0.10624679177999496,0.050545260310173035,0.28176817297935486,0.2075130045413971,-0.4754461646080017,-1.177905797958374,-0.9716715812683105,0.3704683184623718,1.5445866584777832,3.1289424896240234,0.15925461053848267,0.9895131587982178
0.27414992451667786,-0.0689816027879715,-0.0586082860827446,-0.15919239819049835,-0.5019694566726685,-0.46038398146629333,-0.8864689469337463,0.01547570526599884,0.8716512322425842,1.9266242980957031,0.6684974431991577,1.6400513648986816
0.0010830983519554138,0.19697122275829315,-0.1711844801902771,0.12376090884208679,-0.0777391791343689,-0.5398565530776978,0.17166180908679962,0.13794000446796417,1.8232145309448242,2.531484603881836,0.7442256212234497,1.454094648361206
0.22690609097480774,-0.02702687680721283,0.05273839086294174,0.14256083965301514,0.11918589472770691,-0.08096162974834442,0.004997506737709045,0.5693768858909607,1.3213996887207031,2.176260232925415,0.4676993787288666,0.9830036163330078
0.35328516364097595,-0.04021523892879486,0.09228269755840302,0.02040329948067665,0.14631491899490356,0.016160983592271805,0.07610955834388733,0.7903124094009399,0.7749208211898804,1.6325384378433228,0.10203179717063904,0.605254054069519
0.4302491247653961,-0.08729091286659241,0.10333242267370224,-0.04400261864066124,0.10676975548267365,0.06920447945594788,0.131273552775383,0.9141770601272583,0.41685718297958374,1.372446894645691,-0.14309161901474,0.4117349088191986
0.45813408493995667,-0.09827031195163727,0.08063306659460068,-0.0655963271856308,0.07881477475166321,0.105943962931633,0.1683252602815628,0.9621363878250122,0.28596189618110657,1.3294790983200073,-0.25633472204208374,0.32434895634651184
0.4582718312740326,-0.08840255439281464,0.05794345587491989,-0.06929461658000946,0.09034167230129242,0.16281984746456146,0.20648328959941864,0.9864675998687744,0.23774990439414978,1.325473427772522,-0.3037390112876892,0.2803550660610199
0.4628641605377197,-0.06197662651538849,0.058458976447582245,-0.07642139494419098,0.11006997525691986,0.22688443958759308,0.2437153309583664,1.0152196884155273,0.17970088124275208,1.3010598421096802,-0.35551315546035767,0.22375252842903137
0.4708110988140106,-0.04476110637187958,0.060781218111515045,-0.0965476781129837,0.1263836920261383,0.29063788056373596,0.28371262550354004,1.0485808849334717,0.10397425293922424,1.2278434038162231,-0.4192800521850586,0.1491626799106598
0.4844849407672882,-0.026455312967300415,0.061635084450244904,-0.12149417400360107,0.12494207918643951,0.3588732182979584,0.32718372344970703,1.0820523500442505,0.017146021127700806,1.1522245407104492,-0.48918601870536804,0.06482687592506409
0.5119709372520447,-0.011735573410987854,0.05646225064992905,-0.15100517868995667,0.11180301010608673,0.4125158488750458,0.36767393350601196,1.1148370504379272,-0.0768701583147049,1.0826157331466675,-0.5489879846572876,-0.02220854163169861
0.5162085890769958,0.0067155808210372925,0.04856390506029129,-0.17477142810821533,0.11933127045631409,0.4742247760295868,0.4156108498573303,1.1388782262802124,-0.16791318356990814,1.0426504611968994,-0.5917409062385559,-0.08342328667640686
0.5333966016769409,0.03631642460823059,0.035637713968753815,-0.20378851890563965,0.10906010866165161,0.5452921986579895,0.45588088035583496,1.159598469734192,-0.2531457841396332,1.0096864700317383,-0.6161053776741028,-0.1512613594532013
0.5523927211761475,0.07502603530883789,0.012460507452487946,-0.23860400915145874,0.09238772094249725,0.6346141695976257,0.49993735551834106,1.173119306564331,-0.3406670093536377,0.9902418255805969,-0.6205023527145386,-0.21663519740104675
0.5688995122909546,0.11222296953201294,-0.011263258755207062,-0.27676770091056824,0.07377287745475769,0.7081777453422546,0.5378404259681702,1.1836915016174316,-0.43589597940444946,0.9829488396644592,-0.6149725317955017,-0.2826249599456787
0.5893812775611877,0.1534728854894638,-0.03997492045164108,-0.32028666138648987,0.04777679219841957,0.789893388748169,0.5742596387863159,1.1919447183609009,-0.5358299016952515,0.9777796864509583,-0.5959945917129517,-0.3506947159767151
0.6122897863388062,0.20399408042430878,-0.08340627700090408,-0.37085163593292236,0.009569230489432812,0.8723748922348022,0.6198331117630005,1.1886162757873535,-0.6424217224121094,0.9822025895118713,-0.5655019283294678,-0.41587576270103455
0.6319944858551025,0.23655395209789276,-0.12430160492658615,-0.41203874349594116,-0.029286500066518784,0.9497893452644348,0.6565847992897034,1.193277359008789,-0.7346795201301575,0.9862944483757019,-0.5221737623214722,-0.4864581525325775
0.6609577536582947,0.2772529721260071,-0.16886144876480103,-0.4560965299606323,-0.07646825909614563,1.0363054275512695,0.6970754265785217,1.1915408372879028,-0.8260007500648499,0.9858987927436829,-0.46853187680244446,-0.548170804977417
0.6842514872550964,0.31165993213653564,-0.20410731434822083,-0.4995211362838745,-0.12195336818695068,1.0957335233688354,0.7302838563919067,1.184396505355835,-0.9229833483695984,0.9908154606819153,-0.4228600263595581,-0.5952919721603394
0.7101621627807617,0.3385591506958008,-0.24966883659362793,-0.5373899936676025,-0.17602717876434326,1.1597063541412354,0.7668461203575134,1.1835657358169556,-1.0044121742248535,0.9776050448417664,-0.3753398060798645,-0.6471841335296631
0.6904966235160828,0.36969226598739624,-0.3158763349056244,-0.580106794834137,-0.16108670830726624,1.1797808408737183,0.8527346849441528,1.142809510231018,-1.0811233520507812,0.9336743950843811,-0.31291651725769043,-0.6162737607955933
0.6551869511604309,0.3835180401802063,-0.3604564070701599,-0.6039707064628601,-0.1307370960712433,1.1782835721969604,0.9360191226005554,1.1174768209457397,-1.1212393045425415,0.8570019602775574,-0.2589999735355377,-0.568817675113678
0.6318157911300659,0.386117160320282,-0.3609147369861603,-0.6076244115829468,-0.10463875532150269,1.1852740049362183,0.9811856150627136,1.11506187915802,-1.1357014179229736,0.8063681721687317,-0.22784516215324402,-0.5290566682815552
0.6259657144546509,0.38752466440200806,-0.33903005719184875,-0.6067708730697632,-0.09367206692695618,1.2091046571731567,0.9916811585426331,1.1213711500167847,-1.1422712802886963,0.7907041907310486,-0.22294649481773376,-0.5194718837738037
0.629792332649231,0.39714497327804565,-0.3229498565196991,-0.6178650856018066,-0.10228407382965088,1.2379649877548218,0.9928414225578308,1.1154617071151733,-1.1675053834915161,0.7798175811767578,-0.23279401659965515,-0.5228452682495117
0.625490665435791,0.41280853748321533,-0.330134779214859,-0.6358622312545776,-0.10177484154701233,1.260661005973816,1.0142139196395874,1.0951837301254272,-1.1982686519622803,0.7550253868103027,-0.22934845089912415,-0.519237220287323
0.614809513092041,0.4319921135902405,-0.34503403306007385,-0.6516203880310059,-0.09294110536575317,1.2798453569412231,1.0485775470733643,1.0729460716247559,-1.2248814105987549,0.7215263247489929,-0.2072221040725708,-0.5047937631607056
0.5985672473907471,0.4454212188720703,-0.34629711508750916,-0.662021279335022,-0.0836624801158905,1.2875406742095947,1.0743484497070312,1.058733344078064,-1.2459657192230225,0.6834610104560852,-0.19216078519821167,-0.48831385374069214
0.5823057889938354,0.4584110379219055,-0.3431897461414337,-0.6672431230545044,-0.06697186827659607,1.2958029508590698,1.097502589225769,1.046770453453064,-1.2563600540161133,0.6497127413749695,-0.17790019512176514,-0.47210320830345154
0.5697617530822754,0.47102445363998413,-0.33414140343666077,-0.669528603553772,-0.05199616774916649,1.3064881563186646,1.113272786140442,1.0381723642349243,-1.2613558769226074,0.6242436170578003,-0.16820937395095825,-0.459695965051651
0.5610859990119934,0.48341524600982666,-0.3234764635562897,-0.6713519096374512,-0.041908349841833115,1.3220748901367188,1.1240936517715454,1.0311920642852783,-1.266810655593872,0.6036621332168579,-0.1616142839193344,-0.4523039162158966
0.5552847981452942,0.4985044598579407,-0.31567370891571045,-0.6753312945365906,-0.03487556800246239,1.3391218185424805,1.1347397565841675,1.0217649936676025,-1.2748594284057617,0.5859079957008362,-0.15520834922790527,-0.4463455379009247
0.5499670505523682,0.5148475766181946,-0.3100835978984833,-0.6811022758483887,-0.03050478920340538,1.3576737642288208,1.1456421613693237,1.0111557245254517,-1.2876200675964355,0.5699751377105713,-0.14836600422859192,-0.4411371052265167
0.5477348566055298,0.5370185971260071,-0.3149375021457672,-0.6889715194702148,-0.03164660558104515,1.387843132019043,1.1612862348556519,0.9988337159156799,-1.3020639419555664,0.5573673844337463,-0.13177737593650818,-0.43797484040260315
0.5404329299926758,0.5534607768058777,-0.31193771958351135,-0.6972011923789978,-0.0296931229531765,1.394015908241272,1.1732503175735474,0.9838153123855591,-1.31876540184021,0.5374314188957214,-0.12071552872657776,-0.42779162526130676
0.5283553600311279,0.5694084763526917,-0.3076924979686737,-0.7019832134246826,-0.019012656062841415,1.403182864189148,1.1869301795959473,0.9724352955818176,-1.3291149139404297,0.5150337815284729,-0.11112311482429504,-0.4189271926879883
0.5196647644042969,0.586179792881012,-0.3018559515476227,-0.7042418718338013,-0.009420749731361866,1.4156293869018555,1.1977437734603882,0.964252233505249,-1.3332738876342773,0.4960308372974396,-0.10034701228141785,-0.4119633138179779
0.5132538080215454,0.6008220314979553,-0.2950785756111145,-0.7045323252677917,-0.002159533090889454,1.4296247959136963,1.2067643404006958,0.9585511088371277,-1.335096836090088,0.47787901759147644,-0.08950924873352051,-0.40590253472328186
